id,obra_id,camion_id,usuario_id,tipo,capacidad,material,ubicacion,destino,timestamp,fecha,camion_nombre,camion_patente,origen,distancia_km,combustible_estimado_litros,tiempo_estimado_minutos,deleted_at,deleted_by
152ab2a5-b0f2-485f-9b6c-96df5354bc9b,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-12 13:37:11.245+00,2026-01-12,,,,,,,,
1611b7b4-9454-4132-8d39-254d21d5ca55,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-12 17:48:00+00,2026-01-12,,,Camilo H,,,,,
16a8ab61-0d7c-4e71-87ac-734078ccfa2e,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-12 14:45:00+00,2026-01-12,,,Camilo H,,,,,
17134230-6c3f-42e1-ae8d-79ff5d0cdd96,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-08 13:20:17.7+00,2026-01-08,,,Camilo H,,,,,
17a717d7-0b6c-406c-94da-af00250402e9,c4af1af6-d35d-4e70-96a3-0d6172dbf701,159ccb29-eb03-4d33-86b1-74f56bb9c1fd,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-06 17:18:51.905+00,2026-01-06,,,Camilo H,,,,,
18775c1d-e02f-4b7f-af0b-7fb428f5baec,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 18:16:32.506+00,2026-01-06,,,,,,,,
1896597d-8dc2-47f9-b8c3-66e29c9300ac,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 18:04:28.4+00,2026-01-06,,,,,,,,
1897d6ac-a3b8-4379-8ba5-b5e3c6431716,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-07 20:26:58.949+00,2026-01-07,,,,,,,,
19194a84-828d-4719-8108-a5ac40539e6c,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 13:06:12.335+00,2026-01-06,,,,,,,,
195f744c-cadd-447a-95bb-c6f632e5cf0a,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-07 20:57:32.624+00,2026-01-07,,,,,,,,
1b062af2-7b85-40de-a733-c010e34763e7,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-09 12:12:50.432+00,2026-01-09,,,Camilo H,,,,,
1c11c62e-d918-4568-bef1-b9e5b5b0eb13,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-15 14:17:52.442+00,2026-01-15,,,,,,,,
212910a1-9488-46a0-ad69-e343cbc4b503,c4af1af6-d35d-4e70-96a3-0d6172dbf701,ca033e3a-6823-427c-b9f3-17689407cd5d,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-12 14:21:00+00,2026-01-12,,,Camilo H,,,,,
2133dea2-587c-43c8-bfa6-7242933e3cf1,c4af1af6-d35d-4e70-96a3-0d6172dbf701,a7203471-01ed-4899-bfd9-c580d55522b3,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-09 12:12:03.247+00,2026-01-09,,,Camilo H,,,,,
21be488f-f3d6-489f-9c0a-469bced70c03,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-08 12:10:33.705+00,2026-01-08,,,Camilo H,,,,,
23491a70-1e82-42b0-beac-15eb53ceb30f,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-08 11:31:07.789+00,2026-01-08,,,,,,,,
24b4d262-5cc4-4986-b900-e5b806f16fe1,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-07 13:52:00+00,2026-01-07,,,Camilo H,,,,,
2500dee4-480a-4dc6-8559-ec32a22accda,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-15 19:07:41.941+00,2026-01-15,,,,,,,,
25c26ae5-257e-4cff-970e-55a3140c2860,c4af1af6-d35d-4e70-96a3-0d6172dbf701,a7203471-01ed-4899-bfd9-c580d55522b3,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-08 13:47:00+00,2026-01-08,,,Camilo H,,,,,
2674e3a2-7c41-4661-9608-a199008d58a2,c4af1af6-d35d-4e70-96a3-0d6172dbf701,159ccb29-eb03-4d33-86b1-74f56bb9c1fd,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-06 12:09:51.816+00,2026-01-06,,,Camilo H,,,,,
280718ff-dfdf-4c2a-aae1-e049527a1c48,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-16 12:54:45.855+00,2026-01-16,,,,,,,,
2896b5ba-9121-4897-a680-3036b1dd00bd,c4af1af6-d35d-4e70-96a3-0d6172dbf701,159ccb29-eb03-4d33-86b1-74f56bb9c1fd,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-12 15:27:00+00,2026-01-12,,,Camilo H,,,,,
2a1c17b4-f421-47c3-b530-57ff03d01c42,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-05 19:18:22.839+00,2026-01-05,,,Camilo H,,,,,
2b0270fd-4968-493e-8a5d-80cec1298663,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-17 11:59:45.848+00,2026-01-17,,,,,,,,
2be34d28-b43d-446b-9efc-a27703005955,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 20:51:05.944+00,2026-01-06,,,,,,,,
2df60249-42c3-461c-b74e-6cab81b04a41,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-07 17:06:53.308+00,2026-01-07,,,,,,,,
2e03b8a1-9bf4-4a67-8512-f447fdcfadde,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-06 17:23:00+00,2026-01-06,,,Camilo H,,,,,
2e3f5854-5c50-4eb6-8347-0ce9fb57461f,c4af1af6-d35d-4e70-96a3-0d6172dbf701,a7203471-01ed-4899-bfd9-c580d55522b3,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-08 12:11:11.077+00,2026-01-08,,,Camilo H,,,,,
2ec5351d-9b82-469f-a7c9-3f15ee126386,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-05 20:03:53.572+00,2026-01-05,,,,,,,,
31908abe-0613-4073-9983-619bfa6fbbad,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-14 14:44:13.015+00,2026-01-14,,,Camilo H,,,,2026-01-14 14:46:46.276+00,1c9ddce0-9633-4530-b00c-914d3cf3d9a7
325f15ae-cd14-4410-b911-840de7f6c67a,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 11:32:58.646+00,2026-01-06,,,,,,,,
367c0da7-378c-47fc-a8b6-0fbdb1f67f01,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-13 13:25:51.116+00,2026-01-13,,,,,,,,
3da57ede-5698-4942-8db0-9969624036a0,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-08 15:47:22.891+00,2026-01-08,,,Camilo H,,,,,
3fe7a0f3-ec3d-4b3b-8509-b89e76dddb39,c4af1af6-d35d-4e70-96a3-0d6172dbf701,a7203471-01ed-4899-bfd9-c580d55522b3,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-07 19:55:29.581+00,2026-01-07,,,Camilo H,,,,,
401c64e1-e689-4b05-b82e-db3b78041537,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-12 12:40:33.576+00,2026-01-12,,,,,,,,
44df3143-018a-47cf-a9c7-e2fe85894390,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-05 13:50:00+00,2026-01-05,,,Camilo H,,,,,
4524f874-1f4e-4c90-a0f9-52c942b42ac7,c4af1af6-d35d-4e70-96a3-0d6172dbf701,a7203471-01ed-4899-bfd9-c580d55522b3,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-05 15:05:00+00,2026-01-05,,,Camilo H,,,,,
4568e310-5330-4a15-95d0-98f495766f18,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-05 19:23:22.679+00,2026-01-05,,,Camilo H,,,,,
4839e340-e806-4343-b940-6d9def08ee14,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 18:53:44.644+00,2026-01-06,,,,,,,,
48950b44-f566-49cf-b466-87e96ff4efe6,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 12:15:58.985+00,2026-01-06,,,,,,,,
499d3539-7742-4a7e-bffb-449ad5a8e204,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-05 19:55:26.55+00,2026-01-05,,,,,,,,
4a0c23e2-0119-4074-908d-a4667ed13b14,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-07 19:13:15.371+00,2026-01-07,,,,,,,,
4a424a56-56a1-4005-a629-461182237121,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-14 14:01:29.586+00,2026-01-14,,,,,,,,
4cabe93f-2311-4dda-99ee-b3f3fd3c9d1e,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-08 14:29:09.061+00,2026-01-08,,,Camilo H,,,,,
4dccfee8-24b5-4244-97ad-278c999de8bf,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-08 11:46:37.473+00,2026-01-08,,,,,,,,
4ee3d314-db1a-471e-b472-eea8dc6f9076,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 12:50:47.253+00,2026-01-06,,,,,,,,
4fb6dfb4-0b5d-4630-8086-f88148451440,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 12:27:39.354+00,2026-01-06,,,,,,,,
4fde88d8-51f4-43ae-ae55-4ca974be2d41,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-17 13:16:24.383+00,2026-01-17,,,,,,,,
50c8e5d5-7749-4d86-bf83-ecb188f16c9b,c4af1af6-d35d-4e70-96a3-0d6172dbf701,b6342b66-12c3-4a3c-b2a1-e408fc700348,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-06 12:11:24.113+00,2026-01-06,,,Camilo H,,,,,
518b90c8-595f-4a1a-89b5-307408c920d6,c4af1af6-d35d-4e70-96a3-0d6172dbf701,159ccb29-eb03-4d33-86b1-74f56bb9c1fd,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-08 14:41:00+00,2026-01-08,,,Camilo H,,,,,
5431493e-7392-4bb6-b323-59ea86b43243,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-14 19:33:42.059+00,2026-01-14,,,,,,,,
57067599-95e9-4d59-85bc-b54af3ac085c,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-12 12:02:06.849+00,2026-01-12,,,,,,,,
577f981d-aab6-4773-8ae2-c8ca028203e6,c4af1af6-d35d-4e70-96a3-0d6172dbf701,43b2b73b-cdaa-4e90-abee-f488a49b6f85,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),,,2026-01-12 18:52:00+00,2026-01-12,,,Camilo H,,,,,
585f0501-08df-4999-ab7b-32ab6f548761,c4af1af6-d35d-4e70-96a3-0d6172dbf701,159ccb29-eb03-4d33-86b1-74f56bb9c1fd,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-09 12:12:22.176+00,2026-01-09,,,Camilo H,,,,,
5a80c92f-5153-4a7f-a2d1-f1353a96faac,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-12 12:19:38.792+00,2026-01-12,,,,,,,,
5f4a9892-c10c-4eec-a321-d56f3ef0cf7b,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-07 17:18:31.224+00,2026-01-07,,,,,,,,
61522b9c-9df3-4661-95f1-dbf836d68453,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-14 20:06:02.541+00,2026-01-14,,,,,,,,
6304d5a6-91ac-4e3a-a76f-f16311873bfb,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,null,Interno,2026-01-06 11:54:44.714+00,2026-01-06,,,,,,,,
6403f2b2-734d-489c-92d5-ab156667ee41,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-16 19:15:54.354+00,2026-01-16,,,,,,,,
65e08908-7383-401c-a836-16b84c612eaf,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-08 12:28:00.148+00,2026-01-08,,,,,,,,
6862e097-6538-41b2-8deb-951d263e9950,c4af1af6-d35d-4e70-96a3-0d6172dbf701,ca033e3a-6823-427c-b9f3-17689407cd5d,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,incoming,17.50,Trumao (Arena),null,,2026-01-09 14:59:39.449+00,2026-01-09,,,Camilo H,,,,,
68f1dbd5-f3a2-4ce5-872b-2cbcb0fa9d3a,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-16 11:45:37.249+00,2026-01-16,,,,,,,,
69885cca-d5d9-4992-ae1d-a3ad16926763,c4af1af6-d35d-4e70-96a3-0d6172dbf701,51627dc9-3b32-4fb9-9a7b-c443bff18822,fc5c6a1e-f1e2-468a-95fe-3283a39b7334,outgoing,17.00,Tierra,,Interno,2026-01-12 12:29:45.071+00,2026-01-12,,,,,,,,
